STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
giulio.petronio@student.com,teacher@test.com,Math,2020/10/10,8.6,S
pippo.dieselgaypeck@student.com,teacher@test.com,Math,2020/10/10,8.3,S
graziella.peric@student.com,teacher@test.com,Math,2020/10/10,8.4,S
fabio.degrassi1@student.com,teacher@test.com,Math,2020/10/10,7.8,S
elisa.franzoni@student.com,teacher@test.com,Math,2020/10/10,7.9,S
giulio.rossi@student.com,teacher@test.com,Math,2020/10/10,6.3,S
fabiana.gallizia@student.com,teacher@test.com,Math,2020/10/10,6.9,S
pippo.komauli@student.com,teacher@test.com,Math,2020/10/10,7.8,S
lorenzo.komauli@student.com,teacher@test.com,Math,2020/10/10,6.0,S
gabbriello.tence@student.com,teacher@test.com,Math,2020/10/10,3.6,S
