STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
maurizio.falanga@student.com,teacher@test.com,Math,2021/03/12,9.9,S
gino.baruzza@student.com,teacher@test.com,Math,2021/03/12,9.7,S
fabio.nkrtov@student.com,teacher@test.com,Math,2021/03/12,9.2,S
daniele.petronio@student.com,teacher@test.com,Math,2021/03/12,7.5,S
mario.pacco@student.com,teacher@test.com,Math,2021/03/12,6.4,S
gabbriello.cesari@student.com,teacher@test.com,Math,2021/03/12,7.6,S
fabio.degrassi@student.com,teacher@test.com,Math,2021/03/12,6.0,S
elisa.gallizia@student.com,teacher@test.com,Math,2021/03/12,7.6,S
serena.panozzo@student.com,teacher@test.com,Math,2021/03/12,5.1,S
fabio.rossi@student.com,teacher@test.com,Math,2021/03/12,4.0,S
