STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
maurizio.falanga@student.com,teacher@test.com,Math,2021/01/19,8.4,N
gino.baruzza@student.com,teacher@test.com,Math,2021/01/19,10.0,N
fabio.nkrtov@student.com,teacher@test.com,Math,2021/01/19,9.3,N
daniele.petronio@student.com,teacher@test.com,Math,2021/01/19,6.8,N
mario.pacco@student.com,teacher@test.com,Math,2021/01/19,7.0,N
gabbriello.cesari@student.com,teacher@test.com,Math,2021/01/19,6.5,N
fabio.degrassi@student.com,teacher@test.com,Math,2021/01/19,8.0,N
elisa.gallizia@student.com,teacher@test.com,Math,2021/01/19,8.0,N
serena.panozzo@student.com,teacher@test.com,Math,2021/01/19,5.4,N
fabio.rossi@student.com,teacher@test.com,Math,2021/01/19,6.2,N
