STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
guglielmo.bravin@student.com,teacher@test.com,IT,2021/06/15,9.2,S
fabio.bianchi@student.com,teacher@test.com,IT,2021/06/15,9.4,S
daniele.verdi@student.com,teacher@test.com,IT,2021/06/15,7.4,S
veronica.peric@student.com,teacher@test.com,IT,2021/06/15,6.9,S
zambio.nkrtov@student.com,teacher@test.com,IT,2021/06/15,7.4,S
luisa.peric@student.com,teacher@test.com,IT,2021/06/15,6.9,S
luca.dieselgaypeck@student.com,teacher@test.com,IT,2021/06/15,4.1,S
gino.novelli@student.com,teacher@test.com,IT,2021/06/15,4.2,S
michela.novelli@student.com,teacher@test.com,IT,2021/06/15,3.6,S
elisa.vida@student.com,teacher@test.com,IT,2021/06/15,6.1,S
