STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
davide.petronio@student.com,teacher@test.com,IT,2021/05/13,8.2,N
guglielmo.falanga@student.com,teacher@test.com,IT,2021/05/13,8.2,N
silvia.komauli@student.com,teacher@test.com,IT,2021/05/13,7.7,N
daniele.ronchiato@student.com,teacher@test.com,IT,2021/05/13,7.4,N
giulio.gallizia@student.com,teacher@test.com,IT,2021/05/13,6.9,N
lorenzo.gustin@student.com,teacher@test.com,IT,2021/05/13,7.3,N
massimo.driol@student.com,teacher@test.com,IT,2021/05/13,6.2,N
fabio.tence@student.com,teacher@test.com,IT,2021/05/13,5.3,N
luca.nkrtov1@student.com,teacher@test.com,IT,2021/05/13,6.4,N
diego.falanga@student.com,teacher@test.com,IT,2021/05/13,4.8,N
