STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
pippo.dieselgaypeck@student.com,teacher@test.com,Art,2020/12/01,8.1,N
gabbriello.tence@student.com,teacher@test.com,Art,2020/12/01,9.6,N
lorenzo.komauli@student.com,teacher@test.com,Art,2020/12/01,8.4,N
giulio.rossi@student.com,teacher@test.com,Art,2020/12/01,7.9,N
giulio.petronio@student.com,teacher@test.com,Art,2020/12/01,6.9,N
fabiana.gallizia@student.com,teacher@test.com,Art,2020/12/01,7.3,N
fabio.degrassi1@student.com,teacher@test.com,Art,2020/12/01,6.4,N
elisa.franzoni@student.com,teacher@test.com,Art,2020/12/01,3.8,N
graziella.peric@student.com,teacher@test.com,Art,2020/12/01,6.8,N
pippo.komauli@student.com,teacher@test.com,Art,2020/12/01,3.9,N
