STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
veronica.vida@student.com,teacher@test.com,Math,2021/02/15,9.8,S
zambio.zuccato@student.com,teacher@test.com,Math,2021/02/15,9.0,S
mario.smith@student.com,teacher@test.com,Math,2021/02/15,9.7,S
luisa.vida@student.com,teacher@test.com,Math,2021/02/15,6.2,S
silvia.dieselgaypeck@student.com,teacher@test.com,Math,2021/02/15,6.8,S
giovanna.novelli@student.com,teacher@test.com,Math,2021/02/15,6.6,S
davide.peric@student.com,teacher@test.com,Math,2021/02/15,7.9,S
michele.smith@student.com,teacher@test.com,Math,2021/02/15,6.9,S
sofia.vida@student.com,teacher@test.com,Math,2021/02/15,3.7,S
giulia.furlan@student.com,teacher@test.com,Math,2021/02/15,3.7,S
