STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
elisa.bianchi@student.com,teacher@test.com,Math,2021/05/06,9.1,S
maurizio.nkrtov@student.com,teacher@test.com,Math,2021/05/06,8.9,S
fabiana.franzoni@student.com,teacher@test.com,Math,2021/05/06,9.0,S
lorenzo.dissegna@student.com,teacher@test.com,Math,2021/05/06,6.7,S
zambio.bravin@student.com,teacher@test.com,Math,2021/05/06,6.7,S
gabbriello.nkrtov1@student.com,teacher@test.com,Math,2021/05/06,6.2,S
michela.petronio@student.com,teacher@test.com,Math,2021/05/06,7.5,S
andrea.komauli@student.com,teacher@test.com,Math,2021/05/06,6.6,S
guglielmo.gustin@student.com,teacher@test.com,Math,2021/05/06,4.9,S
luca.nkrtov@student.com,teacher@test.com,Math,2021/05/06,5.8,S
