STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
veronica.vida@student.com,teacher@test.com,Math,2020/11/21,9.6,N
zambio.zuccato@student.com,teacher@test.com,Math,2020/11/21,8.6,N
mario.smith@student.com,teacher@test.com,Math,2020/11/21,8.4,N
luisa.vida@student.com,teacher@test.com,Math,2020/11/21,6.0,N
silvia.dieselgaypeck@student.com,teacher@test.com,Math,2020/11/21,6.2,N
giovanna.novelli@student.com,teacher@test.com,Math,2020/11/21,7.6,N
davide.peric@student.com,teacher@test.com,Math,2020/11/21,6.2,N
michele.smith@student.com,teacher@test.com,Math,2020/11/21,7.7,N
sofia.vida@student.com,teacher@test.com,Math,2020/11/21,4.2,N
giulia.furlan@student.com,teacher@test.com,Math,2020/11/21,4.2,N
