STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
silvia.komauli@student.com,teacher@test.com,Art,2021/02/14,8.9,N
luca.nkrtov1@student.com,teacher@test.com,Art,2021/02/14,8.8,N
daniele.ronchiato@student.com,teacher@test.com,Art,2021/02/14,8.3,N
davide.petronio@student.com,teacher@test.com,Art,2021/02/14,7.4,N
massimo.driol@student.com,teacher@test.com,Art,2021/02/14,7.8,N
guglielmo.falanga@student.com,teacher@test.com,Art,2021/02/14,7.9,N
lorenzo.gustin@student.com,teacher@test.com,Art,2021/02/14,7.3,N
fabio.tence@student.com,teacher@test.com,Art,2021/02/14,5.7,N
giulio.gallizia@student.com,teacher@test.com,Art,2021/02/14,5.2,N
diego.falanga@student.com,teacher@test.com,Art,2021/02/14,4.1,N
