STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
luca.dieselgaypeck@student.com,teacher@test.com,Math,2021/01/14,8.4,S
daniele.verdi@student.com,teacher@test.com,Math,2021/01/14,8.7,S
zambio.nkrtov@student.com,teacher@test.com,Math,2021/01/14,8.5,S
luisa.peric@student.com,teacher@test.com,Math,2021/01/14,6.5,S
gino.novelli@student.com,teacher@test.com,Math,2021/01/14,7.1,S
guglielmo.bravin@student.com,teacher@test.com,Math,2021/01/14,7.4,S
fabio.bianchi@student.com,teacher@test.com,Math,2021/01/14,6.3,S
elisa.vida@student.com,teacher@test.com,Math,2021/01/14,6.1,S
veronica.peric@student.com,teacher@test.com,Math,2021/01/14,4.5,S
michela.novelli@student.com,teacher@test.com,Math,2021/01/14,5.1,S
