STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
daniele.verdi@student.com,teacher@test.com,Art,2021/01/09,8.7,S
michela.novelli@student.com,teacher@test.com,Art,2021/01/09,9.5,S
veronica.peric@student.com,teacher@test.com,Art,2021/01/09,8.9,S
guglielmo.bravin@student.com,teacher@test.com,Art,2021/01/09,7.3,S
luca.dieselgaypeck@student.com,teacher@test.com,Art,2021/01/09,6.9,S
fabio.bianchi@student.com,teacher@test.com,Art,2021/01/09,6.8,S
luisa.peric@student.com,teacher@test.com,Art,2021/01/09,7.9,S
gino.novelli@student.com,teacher@test.com,Art,2021/01/09,7.0,S
zambio.nkrtov@student.com,teacher@test.com,Art,2021/01/09,4.5,S
elisa.vida@student.com,teacher@test.com,Art,2021/01/09,5.0,S
