STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
mario.verdi@student.com,teacher@test.com,Math,2021/06/09,8.6,S
davide.nkrtov@student.com,teacher@test.com,Math,2021/06/09,8.9,S
davide.gallizia@student.com,teacher@test.com,Math,2021/06/09,8.5,S
giulia.verdi@student.com,teacher@test.com,Math,2021/06/09,6.8,S
silvia.pacco@student.com,teacher@test.com,Math,2021/06/09,7.0,S
gabbriello.nkrtov@student.com,teacher@test.com,Math,2021/06/09,7.4,S
luca.novelli@student.com,teacher@test.com,Math,2021/06/09,6.8,S
silvia.smith@student.com,teacher@test.com,Math,2021/06/09,6.8,S
fabio.baruzza@student.com,teacher@test.com,Math,2021/06/09,4.2,S
davide.dieselgaypeck@student.com,teacher@test.com,Math,2021/06/09,5.4,S
