STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
ludovico.driol@student.com,teacher@test.com,Art,2021/06/27,8.0,S
andrea.furlan@student.com,teacher@test.com,Art,2021/06/27,9.1,S
riccardo.dalvador@student.com,teacher@test.com,Art,2021/06/27,8.8,S
davide.baruzza@student.com,teacher@test.com,Art,2021/06/27,6.2,S
maurizio.dalvador@student.com,teacher@test.com,Art,2021/06/27,7.4,S
andrea.peric@student.com,teacher@test.com,Art,2021/06/27,7.1,S
diego.vida@student.com,teacher@test.com,Art,2021/06/27,7.3,S
maurizio.nkrtov1@student.com,teacher@test.com,Art,2021/06/27,4.4,S
michela.furlan@student.com,teacher@test.com,Art,2021/06/27,5.2,S
sofia.dissegna@student.com,teacher@test.com,Art,2021/06/27,6.6,S
