STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
silvia.komauli@student.com,teacher@test.com,Art,2021/05/15,8.4,S
luca.nkrtov1@student.com,teacher@test.com,Art,2021/05/15,9.0,S
daniele.ronchiato@student.com,teacher@test.com,Art,2021/05/15,8.5,S
davide.petronio@student.com,teacher@test.com,Art,2021/05/15,6.5,S
massimo.driol@student.com,teacher@test.com,Art,2021/05/15,7.4,S
guglielmo.falanga@student.com,teacher@test.com,Art,2021/05/15,7.6,S
lorenzo.gustin@student.com,teacher@test.com,Art,2021/05/15,6.4,S
fabio.tence@student.com,teacher@test.com,Art,2021/05/15,5.3,S
giulio.gallizia@student.com,teacher@test.com,Art,2021/05/15,5.5,S
diego.falanga@student.com,teacher@test.com,Art,2021/05/15,3.8,S
