STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
silvia.komauli@student.com,teacher@test.com,Art,2021/05/09,8.2,N
luca.nkrtov1@student.com,teacher@test.com,Art,2021/05/09,8.9,N
daniele.ronchiato@student.com,teacher@test.com,Art,2021/05/09,8.7,N
davide.petronio@student.com,teacher@test.com,Art,2021/05/09,7.1,N
massimo.driol@student.com,teacher@test.com,Art,2021/05/09,6.7,N
guglielmo.falanga@student.com,teacher@test.com,Art,2021/05/09,6.3,N
lorenzo.gustin@student.com,teacher@test.com,Art,2021/05/09,7.8,N
fabio.tence@student.com,teacher@test.com,Art,2021/05/09,5.2,N
giulio.gallizia@student.com,teacher@test.com,Art,2021/05/09,5.6,N
diego.falanga@student.com,teacher@test.com,Art,2021/05/09,5.0,N
