STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
massimo.driol@student.com,teacher@test.com,Math,2021/02/20,8.7,N
silvia.komauli@student.com,teacher@test.com,Math,2021/02/20,8.2,N
giulio.gallizia@student.com,teacher@test.com,Math,2021/02/20,9.5,N
lorenzo.gustin@student.com,teacher@test.com,Math,2021/02/20,6.4,N
fabio.tence@student.com,teacher@test.com,Math,2021/02/20,7.9,N
davide.petronio@student.com,teacher@test.com,Math,2021/02/20,6.8,N
guglielmo.falanga@student.com,teacher@test.com,Math,2021/02/20,6.4,N
diego.falanga@student.com,teacher@test.com,Math,2021/02/20,7.4,N
daniele.ronchiato@student.com,teacher@test.com,Math,2021/02/20,6.4,N
luca.nkrtov1@student.com,teacher@test.com,Math,2021/02/20,5.7,N
