STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
zambio.zuccato@student.com,teacher@test.com,Art,2021/06/15,9.0,N
giulia.furlan@student.com,teacher@test.com,Art,2021/06/15,9.1,N
sofia.vida@student.com,teacher@test.com,Art,2021/06/15,8.5,N
giovanna.novelli@student.com,teacher@test.com,Art,2021/06/15,7.0,N
veronica.vida@student.com,teacher@test.com,Art,2021/06/15,6.1,N
davide.peric@student.com,teacher@test.com,Art,2021/06/15,6.7,N
luisa.vida@student.com,teacher@test.com,Art,2021/06/15,7.9,N
silvia.dieselgaypeck@student.com,teacher@test.com,Art,2021/06/15,6.5,N
mario.smith@student.com,teacher@test.com,Art,2021/06/15,5.9,N
michele.smith@student.com,teacher@test.com,Art,2021/06/15,4.9,N
