STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
veronica.vida@student.com,teacher@test.com,Math,2021/03/09,9.1,N
zambio.zuccato@student.com,teacher@test.com,Math,2021/03/09,9.7,N
mario.smith@student.com,teacher@test.com,Math,2021/03/09,9.7,N
luisa.vida@student.com,teacher@test.com,Math,2021/03/09,7.7,N
silvia.dieselgaypeck@student.com,teacher@test.com,Math,2021/03/09,6.0,N
giovanna.novelli@student.com,teacher@test.com,Math,2021/03/09,7.4,N
davide.peric@student.com,teacher@test.com,Math,2021/03/09,7.9,N
michele.smith@student.com,teacher@test.com,Math,2021/03/09,7.1,N
sofia.vida@student.com,teacher@test.com,Math,2021/03/09,6.9,N
giulia.furlan@student.com,teacher@test.com,Math,2021/03/09,5.2,N
