STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gino.baruzza@student.com,teacher@test.com,Art,2021/06/19,8.4,N
fabio.rossi@student.com,teacher@test.com,Art,2021/06/19,9.0,N
serena.panozzo@student.com,teacher@test.com,Art,2021/06/19,9.5,N
gabbriello.cesari@student.com,teacher@test.com,Art,2021/06/19,6.5,N
maurizio.falanga@student.com,teacher@test.com,Art,2021/06/19,6.7,N
fabio.degrassi@student.com,teacher@test.com,Art,2021/06/19,6.2,N
daniele.petronio@student.com,teacher@test.com,Art,2021/06/19,7.7,N
mario.pacco@student.com,teacher@test.com,Art,2021/06/19,4.8,N
fabio.nkrtov@student.com,teacher@test.com,Art,2021/06/19,4.2,N
elisa.gallizia@student.com,teacher@test.com,Art,2021/06/19,6.9,N
