STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
maurizio.peric@student.com,teacher@test.com,Art,2021/01/15,8.2,S
mario.zuccato@student.com,teacher@test.com,Art,2021/01/15,9.4,S
davide.pacco@student.com,teacher@test.com,Art,2021/01/15,8.3,S
silvia.gustin@student.com,teacher@test.com,Art,2021/01/15,6.1,S
ludovico.smith@student.com,teacher@test.com,Art,2021/01/15,7.7,S
veronica.novelli@student.com,teacher@test.com,Art,2021/01/15,6.4,S
elisa.novelli@student.com,teacher@test.com,Art,2021/01/15,6.6,S
veronica.baruzza@student.com,teacher@test.com,Art,2021/01/15,3.7,S
mario.caenazzo@student.com,teacher@test.com,Art,2021/01/15,4.9,S
mario.bravin@student.com,teacher@test.com,Art,2021/01/15,4.7,S
