STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
zambio.zuccato@student.com,teacher@test.com,Art,2021/04/10,9.1,S
giulia.furlan@student.com,teacher@test.com,Art,2021/04/10,9.1,S
sofia.vida@student.com,teacher@test.com,Art,2021/04/10,9.2,S
giovanna.novelli@student.com,teacher@test.com,Art,2021/04/10,6.4,S
veronica.vida@student.com,teacher@test.com,Art,2021/04/10,6.4,S
davide.peric@student.com,teacher@test.com,Art,2021/04/10,7.7,S
luisa.vida@student.com,teacher@test.com,Art,2021/04/10,6.6,S
silvia.dieselgaypeck@student.com,teacher@test.com,Art,2021/04/10,6.7,S
mario.smith@student.com,teacher@test.com,Art,2021/04/10,6.5,S
michele.smith@student.com,teacher@test.com,Art,2021/04/10,6.0,S
