STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
giulio.rossi@student.com,teacher@test.com,IT,2021/03/15,8.3,N
fabiana.gallizia@student.com,teacher@test.com,IT,2021/03/15,8.8,N
pippo.dieselgaypeck@student.com,teacher@test.com,IT,2021/03/15,7.1,N
lorenzo.komauli@student.com,teacher@test.com,IT,2021/03/15,6.3,N
graziella.peric@student.com,teacher@test.com,IT,2021/03/15,6.3,N
fabio.degrassi1@student.com,teacher@test.com,IT,2021/03/15,6.7,N
giulio.petronio@student.com,teacher@test.com,IT,2021/03/15,5.6,N
elisa.franzoni@student.com,teacher@test.com,IT,2021/03/15,5.2,N
gabbriello.tence@student.com,teacher@test.com,IT,2021/03/15,6.6,N
pippo.komauli@student.com,teacher@test.com,IT,2021/03/15,6.5,N
