STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
giulio.rossi@student.com,teacher@test.com,IT,2020/12/11,8.1,N
fabiana.gallizia@student.com,teacher@test.com,IT,2020/12/11,9.5,N
pippo.dieselgaypeck@student.com,teacher@test.com,IT,2020/12/11,6.1,N
lorenzo.komauli@student.com,teacher@test.com,IT,2020/12/11,6.9,N
graziella.peric@student.com,teacher@test.com,IT,2020/12/11,7.4,N
fabio.degrassi1@student.com,teacher@test.com,IT,2020/12/11,6.7,N
giulio.petronio@student.com,teacher@test.com,IT,2020/12/11,6.6,N
elisa.franzoni@student.com,teacher@test.com,IT,2020/12/11,5.2,N
gabbriello.tence@student.com,teacher@test.com,IT,2020/12/11,6.3,N
pippo.komauli@student.com,teacher@test.com,IT,2020/12/11,4.0,N
