STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
ludovico.smith@student.com,teacher@test.com,Math,2020/11/10,8.2,N
maurizio.peric@student.com,teacher@test.com,Math,2020/11/10,8.4,N
mario.caenazzo@student.com,teacher@test.com,Math,2020/11/10,9.6,N
elisa.novelli@student.com,teacher@test.com,Math,2020/11/10,7.3,N
veronica.baruzza@student.com,teacher@test.com,Math,2020/11/10,7.1,N
silvia.gustin@student.com,teacher@test.com,Math,2020/11/10,7.2,N
veronica.novelli@student.com,teacher@test.com,Math,2020/11/10,6.8,N
mario.bravin@student.com,teacher@test.com,Math,2020/11/10,7.0,N
davide.pacco@student.com,teacher@test.com,Math,2020/11/10,4.8,N
mario.zuccato@student.com,teacher@test.com,Math,2020/11/10,3.9,N
