STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
massimo.driol@student.com,teacher@test.com,Math,2020/11/19,9.6,S
silvia.komauli@student.com,teacher@test.com,Math,2020/11/19,9.7,S
giulio.gallizia@student.com,teacher@test.com,Math,2020/11/19,8.7,S
lorenzo.gustin@student.com,teacher@test.com,Math,2020/11/19,7.9,S
fabio.tence@student.com,teacher@test.com,Math,2020/11/19,6.4,S
davide.petronio@student.com,teacher@test.com,Math,2020/11/19,6.0,S
guglielmo.falanga@student.com,teacher@test.com,Math,2020/11/19,7.9,S
diego.falanga@student.com,teacher@test.com,Math,2020/11/19,6.4,S
daniele.ronchiato@student.com,teacher@test.com,Math,2020/11/19,4.4,S
luca.nkrtov1@student.com,teacher@test.com,Math,2020/11/19,5.1,S
