STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
ludovico.driol@student.com,teacher@test.com,Art,2021/05/15,9.9,N
andrea.furlan@student.com,teacher@test.com,Art,2021/05/15,9.8,N
riccardo.dalvador@student.com,teacher@test.com,Art,2021/05/15,8.4,N
davide.baruzza@student.com,teacher@test.com,Art,2021/05/15,7.5,N
maurizio.dalvador@student.com,teacher@test.com,Art,2021/05/15,6.2,N
andrea.peric@student.com,teacher@test.com,Art,2021/05/15,6.8,N
diego.vida@student.com,teacher@test.com,Art,2021/05/15,7.0,N
maurizio.nkrtov1@student.com,teacher@test.com,Art,2021/05/15,5.1,N
michela.furlan@student.com,teacher@test.com,Art,2021/05/15,6.7,N
sofia.dissegna@student.com,teacher@test.com,Art,2021/05/15,5.0,N
