STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
davide.baruzza@student.com,teacher@test.com,IT,2021/04/02,9.9,N
andrea.peric@student.com,teacher@test.com,IT,2021/04/02,8.2,N
ludovico.driol@student.com,teacher@test.com,IT,2021/04/02,6.5,N
riccardo.dalvador@student.com,teacher@test.com,IT,2021/04/02,6.3,N
michela.furlan@student.com,teacher@test.com,IT,2021/04/02,7.6,N
diego.vida@student.com,teacher@test.com,IT,2021/04/02,6.2,N
maurizio.dalvador@student.com,teacher@test.com,IT,2021/04/02,5.8,N
maurizio.nkrtov1@student.com,teacher@test.com,IT,2021/04/02,6.7,N
andrea.furlan@student.com,teacher@test.com,IT,2021/04/02,6.4,N
sofia.dissegna@student.com,teacher@test.com,IT,2021/04/02,5.7,N
