STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
ludovico.smith@student.com,teacher@test.com,Math,2021/04/01,8.3,S
maurizio.peric@student.com,teacher@test.com,Math,2021/04/01,9.3,S
mario.caenazzo@student.com,teacher@test.com,Math,2021/04/01,9.3,S
elisa.novelli@student.com,teacher@test.com,Math,2021/04/01,7.9,S
veronica.baruzza@student.com,teacher@test.com,Math,2021/04/01,7.3,S
silvia.gustin@student.com,teacher@test.com,Math,2021/04/01,7.3,S
veronica.novelli@student.com,teacher@test.com,Math,2021/04/01,7.2,S
mario.bravin@student.com,teacher@test.com,Math,2021/04/01,7.3,S
davide.pacco@student.com,teacher@test.com,Math,2021/04/01,5.9,S
mario.zuccato@student.com,teacher@test.com,Math,2021/04/01,4.3,S
