STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
silvia.gustin@student.com,teacher@test.com,IT,2020/12/31,9.6,S
veronica.novelli@student.com,teacher@test.com,IT,2020/12/31,8.0,S
maurizio.peric@student.com,teacher@test.com,IT,2020/12/31,6.6,S
davide.pacco@student.com,teacher@test.com,IT,2020/12/31,7.1,S
mario.caenazzo@student.com,teacher@test.com,IT,2020/12/31,7.0,S
elisa.novelli@student.com,teacher@test.com,IT,2020/12/31,7.3,S
ludovico.smith@student.com,teacher@test.com,IT,2020/12/31,3.6,S
veronica.baruzza@student.com,teacher@test.com,IT,2020/12/31,5.0,S
mario.zuccato@student.com,teacher@test.com,IT,2020/12/31,5.2,S
mario.bravin@student.com,teacher@test.com,IT,2020/12/31,6.7,S
