STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
ludovico.smith@student.com,teacher@test.com,Math,2021/02/03,9.4,S
maurizio.peric@student.com,teacher@test.com,Math,2021/02/03,8.6,S
mario.caenazzo@student.com,teacher@test.com,Math,2021/02/03,8.9,S
elisa.novelli@student.com,teacher@test.com,Math,2021/02/03,6.9,S
veronica.baruzza@student.com,teacher@test.com,Math,2021/02/03,7.5,S
silvia.gustin@student.com,teacher@test.com,Math,2021/02/03,6.1,S
veronica.novelli@student.com,teacher@test.com,Math,2021/02/03,6.6,S
mario.bravin@student.com,teacher@test.com,Math,2021/02/03,7.3,S
davide.pacco@student.com,teacher@test.com,Math,2021/02/03,5.6,S
mario.zuccato@student.com,teacher@test.com,Math,2021/02/03,5.8,S
