STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gabbriello.nkrtov1@student.com,teacher@test.com,IT,2020/12/07,8.8,N
michela.petronio@student.com,teacher@test.com,IT,2020/12/07,9.3,N
maurizio.nkrtov@student.com,teacher@test.com,IT,2020/12/07,6.9,N
guglielmo.gustin@student.com,teacher@test.com,IT,2020/12/07,7.1,N
fabiana.franzoni@student.com,teacher@test.com,IT,2020/12/07,7.5,N
lorenzo.dissegna@student.com,teacher@test.com,IT,2020/12/07,6.9,N
elisa.bianchi@student.com,teacher@test.com,IT,2020/12/07,6.4,N
zambio.bravin@student.com,teacher@test.com,IT,2020/12/07,6.0,N
luca.nkrtov@student.com,teacher@test.com,IT,2020/12/07,4.8,N
andrea.komauli@student.com,teacher@test.com,IT,2020/12/07,6.2,N
