STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
davide.baruzza@student.com,teacher@test.com,IT,2021/05/05,8.8,N
andrea.peric@student.com,teacher@test.com,IT,2021/05/05,8.4,N
ludovico.driol@student.com,teacher@test.com,IT,2021/05/05,7.6,N
riccardo.dalvador@student.com,teacher@test.com,IT,2021/05/05,6.1,N
michela.furlan@student.com,teacher@test.com,IT,2021/05/05,6.1,N
diego.vida@student.com,teacher@test.com,IT,2021/05/05,7.8,N
maurizio.dalvador@student.com,teacher@test.com,IT,2021/05/05,4.7,N
maurizio.nkrtov1@student.com,teacher@test.com,IT,2021/05/05,4.1,N
andrea.furlan@student.com,teacher@test.com,IT,2021/05/05,5.5,N
sofia.dissegna@student.com,teacher@test.com,IT,2021/05/05,4.7,N
