STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
ludovico.driol@student.com,teacher@test.com,Art,2021/04/14,8.8,S
andrea.furlan@student.com,teacher@test.com,Art,2021/04/14,8.2,S
riccardo.dalvador@student.com,teacher@test.com,Art,2021/04/14,9.9,S
davide.baruzza@student.com,teacher@test.com,Art,2021/04/14,7.5,S
maurizio.dalvador@student.com,teacher@test.com,Art,2021/04/14,7.0,S
andrea.peric@student.com,teacher@test.com,Art,2021/04/14,6.9,S
diego.vida@student.com,teacher@test.com,Art,2021/04/14,6.2,S
maurizio.nkrtov1@student.com,teacher@test.com,Art,2021/04/14,4.5,S
michela.furlan@student.com,teacher@test.com,Art,2021/04/14,3.9,S
sofia.dissegna@student.com,teacher@test.com,Art,2021/04/14,4.2,S
