STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
maurizio.nkrtov@student.com,teacher@test.com,Art,2021/05/03,9.3,N
luca.nkrtov@student.com,teacher@test.com,Art,2021/05/03,9.7,N
guglielmo.gustin@student.com,teacher@test.com,Art,2021/05/03,8.4,N
gabbriello.nkrtov1@student.com,teacher@test.com,Art,2021/05/03,6.3,N
elisa.bianchi@student.com,teacher@test.com,Art,2021/05/03,7.1,N
michela.petronio@student.com,teacher@test.com,Art,2021/05/03,7.6,N
lorenzo.dissegna@student.com,teacher@test.com,Art,2021/05/03,6.8,N
zambio.bravin@student.com,teacher@test.com,Art,2021/05/03,6.4,N
fabiana.franzoni@student.com,teacher@test.com,Art,2021/05/03,5.8,N
andrea.komauli@student.com,teacher@test.com,Art,2021/05/03,4.2,N
