STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
luca.dieselgaypeck@student.com,teacher@test.com,Math,2021/04/11,8.2,N
daniele.verdi@student.com,teacher@test.com,Math,2021/04/11,9.4,N
zambio.nkrtov@student.com,teacher@test.com,Math,2021/04/11,8.2,N
luisa.peric@student.com,teacher@test.com,Math,2021/04/11,6.1,N
gino.novelli@student.com,teacher@test.com,Math,2021/04/11,6.9,N
guglielmo.bravin@student.com,teacher@test.com,Math,2021/04/11,7.2,N
fabio.bianchi@student.com,teacher@test.com,Math,2021/04/11,8.0,N
elisa.vida@student.com,teacher@test.com,Math,2021/04/11,7.2,N
veronica.peric@student.com,teacher@test.com,Math,2021/04/11,4.1,N
michela.novelli@student.com,teacher@test.com,Math,2021/04/11,5.6,N
