STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
daniele.verdi@student.com,teacher@test.com,Art,2021/05/26,9.6,N
michela.novelli@student.com,teacher@test.com,Art,2021/05/26,9.1,N
veronica.peric@student.com,teacher@test.com,Art,2021/05/26,9.8,N
guglielmo.bravin@student.com,teacher@test.com,Art,2021/05/26,7.2,N
luca.dieselgaypeck@student.com,teacher@test.com,Art,2021/05/26,7.2,N
fabio.bianchi@student.com,teacher@test.com,Art,2021/05/26,6.5,N
luisa.peric@student.com,teacher@test.com,Art,2021/05/26,7.9,N
gino.novelli@student.com,teacher@test.com,Art,2021/05/26,6.3,N
zambio.nkrtov@student.com,teacher@test.com,Art,2021/05/26,4.0,N
elisa.vida@student.com,teacher@test.com,Art,2021/05/26,5.0,N
