STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
davide.nkrtov@student.com,teacher@test.com,Art,2021/06/05,8.6,S
davide.dieselgaypeck@student.com,teacher@test.com,Art,2021/06/05,9.6,S
fabio.baruzza@student.com,teacher@test.com,Art,2021/06/05,8.1,S
gabbriello.nkrtov@student.com,teacher@test.com,Art,2021/06/05,7.9,S
mario.verdi@student.com,teacher@test.com,Art,2021/06/05,7.1,S
luca.novelli@student.com,teacher@test.com,Art,2021/06/05,6.7,S
giulia.verdi@student.com,teacher@test.com,Art,2021/06/05,6.8,S
silvia.pacco@student.com,teacher@test.com,Art,2021/06/05,4.7,S
davide.gallizia@student.com,teacher@test.com,Art,2021/06/05,4.3,S
silvia.smith@student.com,teacher@test.com,Art,2021/06/05,6.4,S
