STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
giovanna.novelli@student.com,teacher@test.com,IT,2021/02/01,8.4,N
davide.peric@student.com,teacher@test.com,IT,2021/02/01,8.2,N
zambio.zuccato@student.com,teacher@test.com,IT,2021/02/01,6.9,N
sofia.vida@student.com,teacher@test.com,IT,2021/02/01,6.9,N
mario.smith@student.com,teacher@test.com,IT,2021/02/01,6.2,N
luisa.vida@student.com,teacher@test.com,IT,2021/02/01,6.3,N
veronica.vida@student.com,teacher@test.com,IT,2021/02/01,6.8,N
silvia.dieselgaypeck@student.com,teacher@test.com,IT,2021/02/01,4.0,N
giulia.furlan@student.com,teacher@test.com,IT,2021/02/01,6.1,N
michele.smith@student.com,teacher@test.com,IT,2021/02/01,6.6,N
