STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gino.baruzza@student.com,teacher@test.com,Art,2021/05/09,8.1,S
fabio.rossi@student.com,teacher@test.com,Art,2021/05/09,9.1,S
serena.panozzo@student.com,teacher@test.com,Art,2021/05/09,9.7,S
gabbriello.cesari@student.com,teacher@test.com,Art,2021/05/09,6.3,S
maurizio.falanga@student.com,teacher@test.com,Art,2021/05/09,6.2,S
fabio.degrassi@student.com,teacher@test.com,Art,2021/05/09,7.5,S
daniele.petronio@student.com,teacher@test.com,Art,2021/05/09,7.0,S
mario.pacco@student.com,teacher@test.com,Art,2021/05/09,4.3,S
fabio.nkrtov@student.com,teacher@test.com,Art,2021/05/09,3.7,S
elisa.gallizia@student.com,teacher@test.com,Art,2021/05/09,5.8,S
