STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
mario.verdi@student.com,teacher@test.com,Math,2021/04/14,8.5,N
davide.nkrtov@student.com,teacher@test.com,Math,2021/04/14,8.8,N
davide.gallizia@student.com,teacher@test.com,Math,2021/04/14,9.2,N
giulia.verdi@student.com,teacher@test.com,Math,2021/04/14,7.5,N
silvia.pacco@student.com,teacher@test.com,Math,2021/04/14,7.6,N
gabbriello.nkrtov@student.com,teacher@test.com,Math,2021/04/14,7.0,N
luca.novelli@student.com,teacher@test.com,Math,2021/04/14,6.3,N
silvia.smith@student.com,teacher@test.com,Math,2021/04/14,7.5,N
fabio.baruzza@student.com,teacher@test.com,Math,2021/04/14,3.7,N
davide.dieselgaypeck@student.com,teacher@test.com,Math,2021/04/14,6.2,N
