STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
davide.nkrtov@student.com,teacher@test.com,Art,2020/11/11,8.3,N
davide.dieselgaypeck@student.com,teacher@test.com,Art,2020/11/11,8.5,N
fabio.baruzza@student.com,teacher@test.com,Art,2020/11/11,8.5,N
gabbriello.nkrtov@student.com,teacher@test.com,Art,2020/11/11,6.5,N
mario.verdi@student.com,teacher@test.com,Art,2020/11/11,6.9,N
luca.novelli@student.com,teacher@test.com,Art,2020/11/11,7.4,N
giulia.verdi@student.com,teacher@test.com,Art,2020/11/11,8.0,N
silvia.pacco@student.com,teacher@test.com,Art,2020/11/11,3.5,N
davide.gallizia@student.com,teacher@test.com,Art,2020/11/11,5.9,N
silvia.smith@student.com,teacher@test.com,Art,2020/11/11,5.6,N
