STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
luca.dieselgaypeck@student.com,teacher@test.com,Math,2020/11/24,9.7,S
daniele.verdi@student.com,teacher@test.com,Math,2020/11/24,8.2,S
zambio.nkrtov@student.com,teacher@test.com,Math,2020/11/24,8.3,S
luisa.peric@student.com,teacher@test.com,Math,2020/11/24,6.8,S
gino.novelli@student.com,teacher@test.com,Math,2020/11/24,7.4,S
guglielmo.bravin@student.com,teacher@test.com,Math,2020/11/24,7.4,S
fabio.bianchi@student.com,teacher@test.com,Math,2020/11/24,6.2,S
elisa.vida@student.com,teacher@test.com,Math,2020/11/24,7.8,S
veronica.peric@student.com,teacher@test.com,Math,2020/11/24,3.8,S
michela.novelli@student.com,teacher@test.com,Math,2020/11/24,4.5,S
