STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
maurizio.falanga@student.com,teacher@test.com,Math,2021/03/22,9.2,S
gino.baruzza@student.com,teacher@test.com,Math,2021/03/22,8.5,S
fabio.nkrtov@student.com,teacher@test.com,Math,2021/03/22,9.4,S
daniele.petronio@student.com,teacher@test.com,Math,2021/03/22,7.5,S
mario.pacco@student.com,teacher@test.com,Math,2021/03/22,7.1,S
gabbriello.cesari@student.com,teacher@test.com,Math,2021/03/22,6.1,S
fabio.degrassi@student.com,teacher@test.com,Math,2021/03/22,6.8,S
elisa.gallizia@student.com,teacher@test.com,Math,2021/03/22,7.1,S
serena.panozzo@student.com,teacher@test.com,Math,2021/03/22,6.9,S
fabio.rossi@student.com,teacher@test.com,Math,2021/03/22,5.2,S
