STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
maurizio.dalvador@student.com,teacher@test.com,Math,2020/11/26,8.7,S
ludovico.driol@student.com,teacher@test.com,Math,2020/11/26,8.2,S
michela.furlan@student.com,teacher@test.com,Math,2020/11/26,8.6,S
diego.vida@student.com,teacher@test.com,Math,2020/11/26,6.0,S
maurizio.nkrtov1@student.com,teacher@test.com,Math,2020/11/26,7.1,S
davide.baruzza@student.com,teacher@test.com,Math,2020/11/26,6.6,S
andrea.peric@student.com,teacher@test.com,Math,2020/11/26,6.0,S
sofia.dissegna@student.com,teacher@test.com,Math,2020/11/26,8.0,S
riccardo.dalvador@student.com,teacher@test.com,Math,2020/11/26,5.1,S
andrea.furlan@student.com,teacher@test.com,Math,2020/11/26,6.7,S
