STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
maurizio.nkrtov@student.com,teacher@test.com,Art,2020/12/29,8.2,S
luca.nkrtov@student.com,teacher@test.com,Art,2020/12/29,9.3,S
guglielmo.gustin@student.com,teacher@test.com,Art,2020/12/29,9.5,S
gabbriello.nkrtov1@student.com,teacher@test.com,Art,2020/12/29,7.5,S
elisa.bianchi@student.com,teacher@test.com,Art,2020/12/29,7.3,S
michela.petronio@student.com,teacher@test.com,Art,2020/12/29,6.4,S
lorenzo.dissegna@student.com,teacher@test.com,Art,2020/12/29,6.7,S
zambio.bravin@student.com,teacher@test.com,Art,2020/12/29,6.9,S
fabiana.franzoni@student.com,teacher@test.com,Art,2020/12/29,5.4,S
andrea.komauli@student.com,teacher@test.com,Art,2020/12/29,6.9,S
