STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
silvia.komauli@student.com,teacher@test.com,Art,2021/06/17,9.1,S
luca.nkrtov1@student.com,teacher@test.com,Art,2021/06/17,9.8,S
daniele.ronchiato@student.com,teacher@test.com,Art,2021/06/17,9.3,S
davide.petronio@student.com,teacher@test.com,Art,2021/06/17,7.7,S
massimo.driol@student.com,teacher@test.com,Art,2021/06/17,6.6,S
guglielmo.falanga@student.com,teacher@test.com,Art,2021/06/17,7.4,S
lorenzo.gustin@student.com,teacher@test.com,Art,2021/06/17,8.0,S
fabio.tence@student.com,teacher@test.com,Art,2021/06/17,4.4,S
giulio.gallizia@student.com,teacher@test.com,Art,2021/06/17,6.3,S
diego.falanga@student.com,teacher@test.com,Art,2021/06/17,6.9,S
