STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gino.baruzza@student.com,teacher@test.com,Art,2020/11/11,8.4,S
fabio.rossi@student.com,teacher@test.com,Art,2020/11/11,9.0,S
serena.panozzo@student.com,teacher@test.com,Art,2020/11/11,9.5,S
gabbriello.cesari@student.com,teacher@test.com,Art,2020/11/11,7.9,S
maurizio.falanga@student.com,teacher@test.com,Art,2020/11/11,8.0,S
fabio.degrassi@student.com,teacher@test.com,Art,2020/11/11,7.3,S
daniele.petronio@student.com,teacher@test.com,Art,2020/11/11,6.3,S
mario.pacco@student.com,teacher@test.com,Art,2020/11/11,6.1,S
fabio.nkrtov@student.com,teacher@test.com,Art,2020/11/11,4.1,S
elisa.gallizia@student.com,teacher@test.com,Art,2020/11/11,4.1,S
