STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
silvia.gustin@student.com,teacher@test.com,IT,2021/04/01,9.3,S
veronica.novelli@student.com,teacher@test.com,IT,2021/04/01,8.3,S
maurizio.peric@student.com,teacher@test.com,IT,2021/04/01,7.5,S
davide.pacco@student.com,teacher@test.com,IT,2021/04/01,7.3,S
mario.caenazzo@student.com,teacher@test.com,IT,2021/04/01,6.0,S
elisa.novelli@student.com,teacher@test.com,IT,2021/04/01,6.4,S
ludovico.smith@student.com,teacher@test.com,IT,2021/04/01,5.4,S
veronica.baruzza@student.com,teacher@test.com,IT,2021/04/01,6.7,S
mario.zuccato@student.com,teacher@test.com,IT,2021/04/01,6.7,S
mario.bravin@student.com,teacher@test.com,IT,2021/04/01,6.6,S
