STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
luca.dieselgaypeck@student.com,teacher@test.com,Math,2020/10/22,9.1,S
daniele.verdi@student.com,teacher@test.com,Math,2020/10/22,8.3,S
zambio.nkrtov@student.com,teacher@test.com,Math,2020/10/22,8.6,S
luisa.peric@student.com,teacher@test.com,Math,2020/10/22,6.5,S
gino.novelli@student.com,teacher@test.com,Math,2020/10/22,7.0,S
guglielmo.bravin@student.com,teacher@test.com,Math,2020/10/22,7.3,S
fabio.bianchi@student.com,teacher@test.com,Math,2020/10/22,6.7,S
elisa.vida@student.com,teacher@test.com,Math,2020/10/22,7.6,S
veronica.peric@student.com,teacher@test.com,Math,2020/10/22,3.8,S
michela.novelli@student.com,teacher@test.com,Math,2020/10/22,4.8,S
