STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
ludovico.smith@student.com,teacher@test.com,Math,2020/10/17,8.3,S
maurizio.peric@student.com,teacher@test.com,Math,2020/10/17,10.0,S
mario.caenazzo@student.com,teacher@test.com,Math,2020/10/17,9.0,S
elisa.novelli@student.com,teacher@test.com,Math,2020/10/17,6.2,S
veronica.baruzza@student.com,teacher@test.com,Math,2020/10/17,6.8,S
silvia.gustin@student.com,teacher@test.com,Math,2020/10/17,7.8,S
veronica.novelli@student.com,teacher@test.com,Math,2020/10/17,7.1,S
mario.bravin@student.com,teacher@test.com,Math,2020/10/17,7.6,S
davide.pacco@student.com,teacher@test.com,Math,2020/10/17,4.1,S
mario.zuccato@student.com,teacher@test.com,Math,2020/10/17,3.5,S
