STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gabbriello.nkrtov@student.com,teacher@test.com,IT,2021/02/14,9.9,N
luca.novelli@student.com,teacher@test.com,IT,2021/02/14,9.9,N
davide.nkrtov@student.com,teacher@test.com,IT,2021/02/14,7.5,N
fabio.baruzza@student.com,teacher@test.com,IT,2021/02/14,7.7,N
davide.gallizia@student.com,teacher@test.com,IT,2021/02/14,6.1,N
giulia.verdi@student.com,teacher@test.com,IT,2021/02/14,6.1,N
mario.verdi@student.com,teacher@test.com,IT,2021/02/14,3.6,N
silvia.pacco@student.com,teacher@test.com,IT,2021/02/14,5.2,N
davide.dieselgaypeck@student.com,teacher@test.com,IT,2021/02/14,4.9,N
silvia.smith@student.com,teacher@test.com,IT,2021/02/14,4.1,N
