STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gabbriello.nkrtov1@student.com,teacher@test.com,IT,2020/10/14,9.8,S
michela.petronio@student.com,teacher@test.com,IT,2020/10/14,9.5,S
maurizio.nkrtov@student.com,teacher@test.com,IT,2020/10/14,6.1,S
guglielmo.gustin@student.com,teacher@test.com,IT,2020/10/14,7.1,S
fabiana.franzoni@student.com,teacher@test.com,IT,2020/10/14,7.2,S
lorenzo.dissegna@student.com,teacher@test.com,IT,2020/10/14,7.9,S
elisa.bianchi@student.com,teacher@test.com,IT,2020/10/14,6.1,S
zambio.bravin@student.com,teacher@test.com,IT,2020/10/14,4.1,S
luca.nkrtov@student.com,teacher@test.com,IT,2020/10/14,3.6,S
andrea.komauli@student.com,teacher@test.com,IT,2020/10/14,6.2,S
