STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
elisa.bianchi@student.com,teacher@test.com,Math,2021/01/06,9.5,S
maurizio.nkrtov@student.com,teacher@test.com,Math,2021/01/06,9.8,S
fabiana.franzoni@student.com,teacher@test.com,Math,2021/01/06,9.0,S
lorenzo.dissegna@student.com,teacher@test.com,Math,2021/01/06,6.6,S
zambio.bravin@student.com,teacher@test.com,Math,2021/01/06,6.5,S
gabbriello.nkrtov1@student.com,teacher@test.com,Math,2021/01/06,6.7,S
michela.petronio@student.com,teacher@test.com,Math,2021/01/06,6.8,S
andrea.komauli@student.com,teacher@test.com,Math,2021/01/06,6.7,S
guglielmo.gustin@student.com,teacher@test.com,Math,2021/01/06,3.7,S
luca.nkrtov@student.com,teacher@test.com,Math,2021/01/06,4.5,S
