STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
silvia.komauli@student.com,teacher@test.com,Art,2021/04/05,8.0,N
luca.nkrtov1@student.com,teacher@test.com,Art,2021/04/05,9.7,N
daniele.ronchiato@student.com,teacher@test.com,Art,2021/04/05,9.6,N
davide.petronio@student.com,teacher@test.com,Art,2021/04/05,6.5,N
massimo.driol@student.com,teacher@test.com,Art,2021/04/05,7.7,N
guglielmo.falanga@student.com,teacher@test.com,Art,2021/04/05,7.0,N
lorenzo.gustin@student.com,teacher@test.com,Art,2021/04/05,7.6,N
fabio.tence@student.com,teacher@test.com,Art,2021/04/05,4.6,N
giulio.gallizia@student.com,teacher@test.com,Art,2021/04/05,5.9,N
diego.falanga@student.com,teacher@test.com,Art,2021/04/05,4.2,N
