STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
maurizio.falanga@student.com,teacher@test.com,Math,2020/10/02,8.4,N
gino.baruzza@student.com,teacher@test.com,Math,2020/10/02,9.7,N
fabio.nkrtov@student.com,teacher@test.com,Math,2020/10/02,8.1,N
daniele.petronio@student.com,teacher@test.com,Math,2020/10/02,6.1,N
mario.pacco@student.com,teacher@test.com,Math,2020/10/02,7.9,N
gabbriello.cesari@student.com,teacher@test.com,Math,2020/10/02,6.2,N
fabio.degrassi@student.com,teacher@test.com,Math,2020/10/02,6.3,N
elisa.gallizia@student.com,teacher@test.com,Math,2020/10/02,7.4,N
serena.panozzo@student.com,teacher@test.com,Math,2020/10/02,7.0,N
fabio.rossi@student.com,teacher@test.com,Math,2020/10/02,6.0,N
