STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
zambio.zuccato@student.com,teacher@test.com,Art,2020/11/30,8.5,S
giulia.furlan@student.com,teacher@test.com,Art,2020/11/30,9.3,S
sofia.vida@student.com,teacher@test.com,Art,2020/11/30,9.9,S
giovanna.novelli@student.com,teacher@test.com,Art,2020/11/30,6.2,S
veronica.vida@student.com,teacher@test.com,Art,2020/11/30,7.6,S
davide.peric@student.com,teacher@test.com,Art,2020/11/30,6.1,S
luisa.vida@student.com,teacher@test.com,Art,2020/11/30,6.6,S
silvia.dieselgaypeck@student.com,teacher@test.com,Art,2020/11/30,5.9,S
mario.smith@student.com,teacher@test.com,Art,2020/11/30,6.0,S
michele.smith@student.com,teacher@test.com,Art,2020/11/30,4.6,S
