STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gabbriello.nkrtov1@student.com,teacher@test.com,IT,2021/02/26,8.1,N
michela.petronio@student.com,teacher@test.com,IT,2021/02/26,8.7,N
maurizio.nkrtov@student.com,teacher@test.com,IT,2021/02/26,6.4,N
guglielmo.gustin@student.com,teacher@test.com,IT,2021/02/26,6.7,N
fabiana.franzoni@student.com,teacher@test.com,IT,2021/02/26,6.3,N
lorenzo.dissegna@student.com,teacher@test.com,IT,2021/02/26,6.8,N
elisa.bianchi@student.com,teacher@test.com,IT,2021/02/26,6.0,N
zambio.bravin@student.com,teacher@test.com,IT,2021/02/26,6.4,N
luca.nkrtov@student.com,teacher@test.com,IT,2021/02/26,5.2,N
andrea.komauli@student.com,teacher@test.com,IT,2021/02/26,5.0,N
