STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
giovanna.novelli@student.com,teacher@test.com,IT,2021/06/14,8.2,N
davide.peric@student.com,teacher@test.com,IT,2021/06/14,10.0,N
zambio.zuccato@student.com,teacher@test.com,IT,2021/06/14,6.5,N
sofia.vida@student.com,teacher@test.com,IT,2021/06/14,6.9,N
mario.smith@student.com,teacher@test.com,IT,2021/06/14,6.4,N
luisa.vida@student.com,teacher@test.com,IT,2021/06/14,6.5,N
veronica.vida@student.com,teacher@test.com,IT,2021/06/14,6.1,N
silvia.dieselgaypeck@student.com,teacher@test.com,IT,2021/06/14,3.8,N
giulia.furlan@student.com,teacher@test.com,IT,2021/06/14,5.2,N
michele.smith@student.com,teacher@test.com,IT,2021/06/14,4.4,N
