STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
maurizio.peric@student.com,teacher@test.com,Art,2020/12/08,8.8,S
mario.zuccato@student.com,teacher@test.com,Art,2020/12/08,8.3,S
davide.pacco@student.com,teacher@test.com,Art,2020/12/08,9.3,S
silvia.gustin@student.com,teacher@test.com,Art,2020/12/08,6.8,S
ludovico.smith@student.com,teacher@test.com,Art,2020/12/08,7.0,S
veronica.novelli@student.com,teacher@test.com,Art,2020/12/08,6.1,S
elisa.novelli@student.com,teacher@test.com,Art,2020/12/08,6.9,S
veronica.baruzza@student.com,teacher@test.com,Art,2020/12/08,6.3,S
mario.caenazzo@student.com,teacher@test.com,Art,2020/12/08,5.7,S
mario.bravin@student.com,teacher@test.com,Art,2020/12/08,6.4,S
