STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
davide.baruzza@student.com,teacher@test.com,IT,2021/01/27,9.9,N
andrea.peric@student.com,teacher@test.com,IT,2021/01/27,8.6,N
ludovico.driol@student.com,teacher@test.com,IT,2021/01/27,6.3,N
riccardo.dalvador@student.com,teacher@test.com,IT,2021/01/27,6.1,N
michela.furlan@student.com,teacher@test.com,IT,2021/01/27,6.6,N
diego.vida@student.com,teacher@test.com,IT,2021/01/27,6.7,N
maurizio.dalvador@student.com,teacher@test.com,IT,2021/01/27,5.8,N
maurizio.nkrtov1@student.com,teacher@test.com,IT,2021/01/27,4.3,N
andrea.furlan@student.com,teacher@test.com,IT,2021/01/27,6.2,N
sofia.dissegna@student.com,teacher@test.com,IT,2021/01/27,5.1,N
