STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
silvia.gustin@student.com,teacher@test.com,IT,2021/01/27,9.3,N
veronica.novelli@student.com,teacher@test.com,IT,2021/01/27,9.9,N
maurizio.peric@student.com,teacher@test.com,IT,2021/01/27,6.1,N
davide.pacco@student.com,teacher@test.com,IT,2021/01/27,7.8,N
mario.caenazzo@student.com,teacher@test.com,IT,2021/01/27,6.3,N
elisa.novelli@student.com,teacher@test.com,IT,2021/01/27,6.3,N
ludovico.smith@student.com,teacher@test.com,IT,2021/01/27,6.0,N
veronica.baruzza@student.com,teacher@test.com,IT,2021/01/27,4.5,N
mario.zuccato@student.com,teacher@test.com,IT,2021/01/27,5.5,N
mario.bravin@student.com,teacher@test.com,IT,2021/01/27,6.5,N
