STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gabbriello.cesari@student.com,teacher@test.com,IT,2021/03/06,8.5,S
fabio.degrassi@student.com,teacher@test.com,IT,2021/03/06,8.2,S
gino.baruzza@student.com,teacher@test.com,IT,2021/03/06,7.7,S
serena.panozzo@student.com,teacher@test.com,IT,2021/03/06,7.0,S
fabio.nkrtov@student.com,teacher@test.com,IT,2021/03/06,7.0,S
daniele.petronio@student.com,teacher@test.com,IT,2021/03/06,6.2,S
maurizio.falanga@student.com,teacher@test.com,IT,2021/03/06,6.2,S
mario.pacco@student.com,teacher@test.com,IT,2021/03/06,6.4,S
fabio.rossi@student.com,teacher@test.com,IT,2021/03/06,4.8,S
elisa.gallizia@student.com,teacher@test.com,IT,2021/03/06,5.3,S
