STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
mario.verdi@student.com,teacher@test.com,Math,2021/05/02,9.7,N
davide.nkrtov@student.com,teacher@test.com,Math,2021/05/02,9.9,N
davide.gallizia@student.com,teacher@test.com,Math,2021/05/02,8.8,N
giulia.verdi@student.com,teacher@test.com,Math,2021/05/02,6.7,N
silvia.pacco@student.com,teacher@test.com,Math,2021/05/02,6.6,N
gabbriello.nkrtov@student.com,teacher@test.com,Math,2021/05/02,6.8,N
luca.novelli@student.com,teacher@test.com,Math,2021/05/02,6.3,N
silvia.smith@student.com,teacher@test.com,Math,2021/05/02,6.1,N
fabio.baruzza@student.com,teacher@test.com,Math,2021/05/02,6.8,N
davide.dieselgaypeck@student.com,teacher@test.com,Math,2021/05/02,3.6,N
